id,created_at,text,no_of_retweets,no_of_favorite
375556896167833600,2013-09-05 09:51:56,"@JohnoMeintjes Haha! Did u see the ""Troy jump"" to slam...?",1,2
375556708481110016,2013-09-05 09:51:11,RT @JohnoMeintjes: Power activation of note @dalesteyn62 prep going well bud on course #givememorejohno http://t.co/BDobdBWthU,3,0
375556526448345088,2013-09-05 09:50:28,RT @JohnoMeintjes: Giving everything you have gets you to no 1 @dalesteyn62 awesome session chine http://t.co/QmAPsoUtiq,2,0
375189424004685824,2013-09-04 09:31:44,RT @zukomack: @JohnoMeintjes @DaleSteyn62 @dasch13 @transfit97 going hard well done guys great session http://t.co/dyHMdkuM2M,4,0
375130786946887680,2013-09-04 05:38:43,RT @JohnoMeintjes: Hard yards of pre season really being put in by @Kempy6 @jacqueskallis75 @DaleSteyn62 two sessions a day. True pro's #wo…,4,0
374934001737555969,2013-09-03 16:36:46,@bjackoson @RoryK_9 @GraemeSmith49 @LonwaboTsotsobe @mornemorkel65 Seems a bit far... @NewBalance_SA offices r in Cape Town boys... Hehe,0,2
374913656246390784,2013-09-03 15:15:55,New gear! This seasons colors lookin all groovy! My nieces gana luv the pink @NewBalance_SA @jeanneaustin3 http://t.co/5BOOZzMpzJ,17,41
374893248323780608,2013-09-03 13:54:50,"@markb46 haha!!! See, now that's what one would call ""experience""",1,3
374892078591127552,2013-09-03 13:50:11,@markb46 yeah yeah... Never could get u out anyway! Haha!,0,3
374878970581618688,2013-09-03 12:58:06,"Gym in the morning, quick surf at lunch, and now back to the gym for a bowl and some core work! Gana sleep like a dead man tonight!",22,28
374821276843802624,2013-09-03 09:08:50,Got put to work this morning!!! @jacqueskallis75 @johnomeintjes newbalance_sa http://t.co/3bE8sGXxMQ,11,15
374596120200364032,2013-09-02 18:14:09,@nigelversfeld @@kerriyoung06 Those other beasts need it too!!!,0,1
374574321903337472,2013-09-02 16:47:32,"The evening dog walk with my pooches Oscar, Bella and Ruby! the_yorkie http://t.co/dg77pDw1uY",9,19
374410980505436160,2013-09-02 05:58:28,Another stunner of a day in the cape! Gana run my ass off now! #capetown http://t.co/lpoByzRSeT,10,17
373755625802838016,2013-08-31 10:34:19,So weird... Did the world not warn him about losing Van Persie... @piersmorgan http://t.co/WOmcUPZ3AD,130,44
373754011700432896,2013-08-31 10:27:55,Rain run done with @brettsoulman 10km in ur face @johnomeintjes http://t.co/LjQIZv9vl2,5,13
373511701460946945,2013-08-30 18:25:03,RT @Ampie007: What a nice surprise...@AfrIsGroot @ABdeVilliers17 @DaleSteyn62 @jpduminy21 @DavidMillerSA12 #soblessed http://t.co/dz4IQinC2C,9,0
373364724546961408,2013-08-30 08:41:01,RT @JohnoMeintjes: mvbouch @jacqueskallis75 @dalesteyn62 dougworth55 going to work this morning @transfit2 . Bouch still… http://t.co/nJIy3…,3,0
373346191637221376,2013-08-30 07:27:23,RT @zukomack: Boxing the boys @JohnoMeintjes @DaleSteyn62 @cholo207 @DougWorth55 http://t.co/r9za7SkCiR,3,0
373346083470340096,2013-08-30 07:26:57,@HazeCricket @TheGroveLA @TacoBill35 Bastard!!!!,0,0
373155805362917376,2013-08-29 18:50:51,Boys are jamming!!! dougworth55 @johnomeintjes brettsoulman prime_circle http://t.co/SaDs1N1dTH,6,12
373155117660667904,2013-08-29 18:48:07,Watching prime_circle unplugged with a few of the boys!!! brettsoulman dougworth55 @johnomeintjes… http://t.co/NZIMund3db,4,6
373116317597200384,2013-08-29 16:13:56,RT @JohnoMeintjes: @dalesteyn62 finishing off his first  session this am and making it look easy @transfit2 brilliant… http://t.co/ebKpRO87…,5,0
373100515493945344,2013-08-29 15:11:09,"Round 2! 
@johnomeintjes #traininghard http://t.co/WUfHTjLiS4",10,10
373009126672326656,2013-08-29 09:08:00,RT @zukomack: Machine -0 : dale -1 ready for round 2 @DaleSteyn62 http://t.co/zxGLTOzJ13,8,0
372943418508705792,2013-08-29 04:46:54,U and me again mr treadmill!!! #earlymorningsessions @johnomeintjes dougworth55 http://t.co/VN2pHZZPhk,9,14
372632671434055680,2013-08-28 08:12:06,Hit the graveyard shift this morning! Training hard!!! jacqueskallis dougworth55 @johnomeintjes http://t.co/OGa80tOJwj,9,13
372385310162030592,2013-08-27 15:49:11,RT @JohnoMeintjes: Awesome specefic power activation session in the bag for @DaleSteyn62 @jacqueskallis75. Great team work chaps.see you in…,2,0
372076908022087680,2013-08-26 19:23:42,@MarlonDuToit come down for a surf!!!,0,2
372075748741632001,2013-08-26 19:19:05,@MarlonDuToit Haha! Yeah yeah!!! Clown! Hope u well bud,0,2
372073846066925568,2013-08-26 19:11:32,@MarlonDuToit Congrats bud!!! Not bad for a guy from phalaborwa... Haha,0,1
372073685903237120,2013-08-26 19:10:54,RT @MarlonDuToit: Insanely happy to be featured and interviewed by News24. go read bout The wild life of Marlon du Toit: http://t.co/gM2wN4…,3,0
372023806510247937,2013-08-26 15:52:42,Smoking the treadmill at Transfit with @johnomeintjes  Make this thing go faster!!!! http://t.co/OxQVtMII4u,10,21
371742456997765120,2013-08-25 21:14:43,"Finally home after the #fafzoolandersbachelors back 2 training hard, good sleep, healthy eating! Right after this microwave meal. #onlyhuman",6,19
371639692267388928,2013-08-25 14:26:22,"@DavidMillerSA12 @Ampie007 @faf1307 @jpduminy21 yellow team, plz get a new song!!! #Cliche",0,1
371637200586571776,2013-08-25 14:16:27,@jpduminy21 @MatTMQ @Ampie007 @faf1307 @DavidMillerSA12 WE THE RED TEAM YES WE ARE!!!!!,1,1
371598783219765248,2013-08-25 11:43:48,Lunch in the car! #fafzoolandersbachelors http://t.co/iyyuTyIW0t,9,15
371574698687348736,2013-08-25 10:08:06,@jpduminy21 only knows 1 way! #danceoff #fafzoolandersbachelors http://t.co/l1Z4TacWJW,5,4
370498003557421056,2013-08-22 10:49:42,Boys r ready for the weekend! #fafzoolandersbachelors http://t.co/SD0rF0XlbS,7,15
370414109978005504,2013-08-22 05:16:20,"Just saw a horrific accident, a guy in a bakkie hit and killed 4 cows!!! 1 car, 4 cows!!! How the hell! Oh, he's and he's alive! Crazy",43,20
370371106034941952,2013-08-22 02:25:27,Bachelors take off... Next stop Mozambique!,7,15
370089568164671489,2013-08-21 07:46:43,@BrettSoulman @GraemeSmith49 Uve come a long way too bud!!! Some inspirational shit u doing dude!,1,2
370065201384927232,2013-08-21 06:09:54,"Downed a @RedBullZA abd listening to @riseagainst ,stuck in my car is not where I wana b right now!!! Starting to bounce!!!",10,10
370060384218394624,2013-08-21 05:50:45,Rain and morning traffic... Just chaos,16,17
369491775360360448,2013-08-19 16:11:18,"RT @BrettSoulman: massive session with @DaleSteyn62, @GraemeSmith49, @DougWorth55 &amp; @JohnoMeintjes... Eating treadmills for breakfast!",2,0
369491556874854400,2013-08-19 16:10:26,RT @stevenmuzzy1975: Just got some stuff from @NBCricket today... Seriously nice .. The boys will be happy...... #gunequipment,2,0
369491505406152706,2013-08-19 16:10:14,@JohnoMeintjes @graemesmith49 All over it!!! Thanx bud!,2,2
369481145395580929,2013-08-19 15:29:04,Just made a treadmill tremble! #fitandfast,33,31
369441238623084545,2013-08-19 12:50:29,"@KickOffCooper haha, oh shit yeah... On the to do list for 2moro...",1,2
369440919218450432,2013-08-19 12:49:13,I also just realized these bar stools I loaned from @markb46 a year ago r still here... Sorry bouch! http://t.co/OjiC4dmm0A,20,34
369440176516243457,2013-08-19 12:46:16,So im just chillin at home and this is what Cape Town has dished up today! What this nonsense about wind and rain..? http://t.co/9ObPp43rP9,18,38
369124913686122497,2013-08-18 15:53:32,"@dropkickmedia Craziest immigration post ever!!! Thanx for a good time dude, I need that tiger vid on my phone plz!",1,1
369124671163465729,2013-08-18 15:52:34,RT @dropkickmedia: Namibian boarder post with @DaleSteyn62 http://t.co/jykZ6bVuqU,8,0
369087546401492992,2013-08-18 13:25:03,"RT @MarlonDuToit: People need to know
2000 dead since 2010
Rhino horn is USELESS
@Singita_ @markb46 @DaleSteyn62 @ProfBrianCox http://t.co/…",105,0
368797282243579904,2013-08-17 18:11:38,"Fished from sunrise to sunset to catch this 11lb beast, broke the rod in 3 places, red/black hand tied… http://t.co/9exzqCjz4K",17,19
368785699534684161,2013-08-17 17:25:37,Fly fishing on the Chobe river! #botswana #flyfishing #tigerfish http://t.co/mZmd4fMdvv,10,17
368428918363406337,2013-08-16 17:47:53,"What a incredible day! Fished frm sunrise 2 sunset! Caught a few monsters, all released, and still a day and half of fishing to go! #stoked",19,32
368417714567909376,2013-08-16 17:03:22,Here's the Monster!!! Gareth smashing a 16pound Tiger on fly! #choberiver #botswana #tigerfish http://t.co/LxvSxDGoR2,12,18
368318291330482176,2013-08-16 10:28:18,Fish of a lifetime for me!!! #tigerfish in the Chobe river Botswana http://t.co/2A2V2XKztE,24,18
367588073607266304,2013-08-14 10:06:40,"@kevi_rome Thanx Kevin, we not playing any cricket at the moment but ill keep ur advice in mind! #ihavalifetoo",6,8
367583886374871040,2013-08-14 09:50:02,"Off to do some Tiger Fishing on the Chobe river! Botswana, Namibia, gana b a fun weekend!",22,24
367526667834900480,2013-08-14 06:02:40,"@tipps29 I'm good dude! Just a landed back in SA! Gotta start gettin down to business soon, holiday over",1,6
367523339147157504,2013-08-14 05:49:26,@tipps29 Where's digits???,1,1
367336736554119168,2013-08-13 17:27:57,Thanx brother... Nice to see u again... Haha http://t.co/9hCkZQAgYH,23,39
367244118411730944,2013-08-13 11:19:55,RT @Willows_slopman: Look what's in store @SportsmansW @NewBalance_SA cricket spikes @DaleSteyn62 #cricketspikes #newbalance http://t.co/kC…,16,0
366975739523891202,2013-08-12 17:33:29,Everyone needs some color in their lives! Bright me up! lucaortis #japanesetattoos #5hours http://t.co/qdGixampyV,15,16
366818774038491137,2013-08-12 07:09:45,"Off to see my man Luca Ortis... If u don't know who he is, google him...",8,12
366495635593109505,2013-08-11 09:45:43,@Lombies22 Ur the only celeb I hav on speed dial my friend!,1,2
366493916880572416,2013-08-11 09:38:53,@Lombies22 @ngevansoxford Get me in there!!! Cameo role! Haha!,2,1
366492927666556928,2013-08-11 09:34:57,@Lombies22 best supporting act... Watch this space!!! Haha,1,1
366489445366632450,2013-08-11 09:21:07,@Lombies22 what bush??? That rusk from the local saffa store and those impala on discovery channel...? Haha! Clown!,1,1
366246207129010179,2013-08-10 17:14:34,"U only live once, but if u do it right, once is enough! Mae West #mauritius @ heaven? http://t.co/eO7RoszFhS",26,36
365877042962640896,2013-08-09 16:47:39,"Can I say happy Eid? If so, happy Eid Mubarak to all my friends and followers out there!",436,324
365720282226368514,2013-08-09 06:24:44,Running made easy with views like this! #mauritius http://t.co/8IDN4KLJN0,15,15
365428970721775617,2013-08-08 11:07:10,Quick dip after this mornings training sesh! http://t.co/8N5u504fgI,11,19
365358381667586048,2013-08-08 06:26:40,RT @BrettSoulman: So yesterday a monkey took my gopro and took a selfie... Closer to humans than we think? http://t.co/7rivoDCOyT,20,0
365133899938004994,2013-08-07 15:34:40,"Ok ok last one, me and mr lion! #whitelion #mauritius http://t.co/e7hAqxad28",12,20
365131384685207552,2013-08-07 15:24:40,So hiding up a tree is outa the question... #tiger http://t.co/B9NVNGeWWo,14,12
365130182375374849,2013-08-07 15:19:53,Stop monkeying around... Haha! @gopro #monkeyselfie #gopro http://t.co/q3G8b79Xdo,8,11
364994975223668736,2013-08-07 06:22:38,@wok84 Haha! Hav u got any contacts for me? U seem to hav the blue steel locked down! http://t.co/ZD5ZWvTM8d,4,9
364978319433146368,2013-08-07 05:16:26,RT @BrettSoulman: Early morning outdoor session with @DaleSteyn62... https://t.co/bNACElsBWV,7,0
364808280867995648,2013-08-06 18:00:46,"Out snorkeling, taken with my iPhone 5 in a @watershot_inc #mauritius http://t.co/8uYjpF8PkQ",12,26
364805407446794240,2013-08-06 17:49:21,@albiemorkel Berghond!!! Staying in a place not far from le Vic! Up near grand bay!,2,8
364802916013453312,2013-08-06 17:39:27,What a terrible day... #mauritius http://t.co/nzkQj7vUMB,10,11
364752410591236098,2013-08-06 14:18:46,"Guys guess what...
When they filmed Armageddon Bruce Willis didn't really go to the moon... 
#stillinjured #yomedia",20,20
364619793972097024,2013-08-06 05:31:47,RT @BrettSoulman: Early morning sprints with @DaleSteyn62 ... What ever happened to chilling on an island?!?! http://t.co/kH3yI69AXQ,9,0
364390738072977408,2013-08-05 14:21:36,Post training cool down! Day 1 done and dusted http://t.co/1lAEe1vshm,11,14
364341209952960512,2013-08-05 11:04:48,"@Roz_Kelly @brettsoulman HAHA!!! Ahh Roz, u just jealous @mornemorkel65 doesn't take u anywhere! But since u asked... I do! Haha",2,3
364339594126303232,2013-08-05 10:58:23,My training partner for the week! @brettsoulman #mauritius http://t.co/vdfHpp1bWs,9,12
363720579394056192,2013-08-03 17:58:38,"RT @MarlonDuToit: Yes, you wanna see this photo. 
6 lion cubs crossing the Sand River.
Unbelievable.
@Singita_ @natgeowild @africageo http:…",123,0
363659792566734848,2013-08-03 13:57:05,@tipps29 nowhere else dude!!! Haha! Sponsor me apple!!!!!! Dammit! Loads of #digits in here too... Haha,1,3
363657735503478784,2013-08-03 13:48:55,Quick stop in London on route home... Few hours to kill at the apple store #toilet #freewifi haha http://t.co/oiuBjxb7Af,13,18
363477287078862848,2013-08-03 01:51:52,Move along now! #traveltime http://t.co/4f8hEJklqG,8,16
363467449095565312,2013-08-03 01:12:47,"World has changed sir, I can also stand in the business class line without a suit!!! #judgemyassclown",63,51
363362706352386048,2013-08-02 18:16:34,"Great trip but time to head home! Did some actin, met some amazing people, watched some crazy extreme sport! List goes on! #realitychecknow",14,13
363351802260889600,2013-08-02 17:33:15,Well done boys! @everyonewhoplaysfortheproteas,39,39
363351109517049858,2013-08-02 17:30:29,RT @OfficialCSA: And SA win! They beat Sri Lanka by 12 runs. Well done boys! #PureProtea #ProteaFIRE,103,0
363327903313829888,2013-08-02 15:58:17,RT @JeanneKietzmann: This makes me beyond sick! Trophy hunting should be a universal illegality! Congrats...are you serious?!? #revolted ht…,118,0
363135175619645441,2013-08-02 03:12:27,Moto X and yeah there's a dude upside down in the bottom pic!!! @XGames #Xgames http://t.co/peHOPp1SaG,8,13
363117282542624768,2013-08-02 02:01:21,Something crazy gana go down here soon!!! Motor X at the #XGamesWhip @XGames http://t.co/DCySah4B0q,24,64
363030911639486465,2013-08-01 20:18:08,RT @THATAllenCovert: Me and the greatest cricket bowler @DaleSteyn62 on the set. Picture actually attached this time. #TheFamilymoon http:/…,25,0
363021967005204480,2013-08-01 19:42:36,Just stopped by Malibu... Sign kinda sums it up! #malibu #surfing @ Malibu Beach http://t.co/9wk38CEiZo,6,11
362842211253121024,2013-08-01 07:48:19,Do we hav these out in SA yet? Cause we need em!!! @NewBalance_SA @NBCricket @GrattanRips http://t.co/NWwQre7Us7,15,33
362785858274852864,2013-08-01 04:04:23,Hasselhoff has seen too much sun... #venicebeach http://t.co/fO0KJzF04I,9,12
362772115902054400,2013-08-01 03:09:47,RT @KyleRedSilver: @happymadison @FrankoSpanko737 @ABdeVilliers17 @GraemeSmith49 @DaleSteyn62 @OfficialCSA @IPL Thanks for the practice! ht…,5,0
362631510500708352,2013-07-31 17:51:04,Good run this morning! Getting stronger everyday now! Not long and I should b fit and ready to go again!!! #rehab,42,38
362489684552716288,2013-07-31 08:27:30,Google maps gave me this for the closest @HurleyZA store in Santa Monica... Mmm... No thanx! http://t.co/7f5GhHg0sc,10,27
362409648957030401,2013-07-31 03:09:28,Gotta thank my boys @SethHulley and @MatTMQ for hooking up with the Oakleys HQ in Cali! New respect for my eyewear sponsor! @OakleySA,7,10
362251088851779584,2013-07-30 16:39:24,These American cars and the wrong side of the road... Also keep gettin in the passenger side! Arrrghhh,30,42
362226943829082114,2013-07-30 15:03:27,"RT @AxxessDSL: Apple's Low-Cost iPhone Is Going To Be Called The iPhone 5C ( Does the ""C"" stand for cheap?) http://t.co/1me6xRBQrw #iPhone5C",50,0
362108690578411520,2013-07-30 07:13:34,"This was my hero growing up! #GeoffRowley Awesome to finally meet him and chat a little, only took me… http://t.co/IqLfQ0uqgj",13,15
362086387257847808,2013-07-30 05:44:56,Sleep well Huntington Beach! See u again next year... Maybe... #usopen @ Huntington Beach Tower 17 To… http://t.co/sNufh353XR,6,14
362083834805755904,2013-07-30 05:34:48,@SethHulley @shamonejardim13 @oakleysa It's gana b SWEET!!!! Thanx for organizing!,1,2
361922283515817984,2013-07-29 18:52:51,"What a great weekend down in Huntington Beach... Surf, skate, riot... What more can I ask for! #usopen… http://t.co/22HJc4J63W",7,16
361728000275922944,2013-07-29 06:00:50,"@HazeCricket Haha... U know Im not shy of a little trouble nw n then... This time however, I just watched as they tried 2 throw a car over!",2,2
361683671633240064,2013-07-29 03:04:41,"Just got caught in the middle of a riot!!! Guns going off, cops all over!!! Chaos!!! #riot @… http://t.co/SflQpu4rC1",30,19
361644010051350530,2013-07-29 00:27:05,Just bumped into @TempletonEd Such a rad guy! Happy bday dude! http://t.co/QFM14OkGm5,8,8
361396645902041088,2013-07-28 08:04:09,Ahhh shit http://t.co/QZHZiAVjXL,11,12
361253091909185538,2013-07-27 22:33:43,This is about to go down right now!!! #usopen #skating http://t.co/xk9iPTNyzh,9,15
361224814276526081,2013-07-27 20:41:21,sally_fitz just cruising out for her quarter final! #gosally http://t.co/mSJUynV3Z4,7,10
361213549684592641,2013-07-27 19:56:35,Good to be here in Huntington Beach! #surfing #USopen http://t.co/bk4P7YORaP,8,16
361194659067863041,2013-07-27 18:41:32,Just pulling into Huntington Beach! California paradise and the #usopen surfing!!!,15,18
361154787640754177,2013-07-27 16:03:05,@LonwaboTsotsobe Haha... Apple all the way brother Lenox!!!,4,9
360925214911111169,2013-07-27 00:50:51,Just a NICE milkshake from a awesome spot! #farmersmarket #thegrove @HazeCricket jealous much? Haha http://t.co/wuR1eqVDlk,25,38
360799199106834432,2013-07-26 16:30:07,"Well done boys!!!! Well bowled Lenox! And batted funky!!! @DavidMillerSA12 
Series alive now!!! Off to LA, I can travel with less stress nw!",36,29
360784776879288321,2013-07-26 15:32:48,"@FrankoSpanko737 Haha! Thanx man!!! And thanx for a great time! Goodluck with the rest of the filming, gana miss u guys! #legends",2,2
360783605196267522,2013-07-26 15:28:09,"“@OfficialCSA: Wicket! A top edge from Perera sees him gone, great bowling from Farhaan Behardien! SL 81/6 (27.3 ovs). COME ON BOYS!!!",21,17
360767413979070464,2013-07-26 14:23:48,"RT @happymadison: Beat SRL“@DaleSteyn62: Thanx for a great time guys! Adams now a big Proteas fan, absolute legend! @frankospanko737… http:…",16,0
360761729694703616,2013-07-26 14:01:13,"Thanx for a great time guys! Adams now a big Proteas fan, absolute legend! @frankospanko737… http://t.co/Sh1omQVI6u",30,15
360740825904345088,2013-07-26 12:38:09,@BrettSoulman @johnomeintjes How's this for a onesie... http://t.co/apAw6047Nr,6,22
360736160357679104,2013-07-26 12:19:37,"Quick rehab run before heading out to LA! Was it 6km slowly? @bjackoson 
Never gana happen! #fast http://t.co/iJHFlkoUcz",10,20
360478262629122049,2013-07-25 19:14:49,"Hanging with the big man, Shaquille O' Neil on the set of #thefamilymoon @madisonwathen http://t.co/RtoQumgJVK",38,20
360389310207361025,2013-07-25 13:21:21,@BrettSoulman Jordy Smith...?,1,2
360379595058450433,2013-07-25 12:42:45,RT @FrankoSpanko737: Me Sandoo &amp; @DaleSteyn62 chillin in Hotlanta - #blendedmovie #familymoon #cooldude killin cameo in our flick http://t.…,45,0
360242864405504000,2013-07-25 03:39:26,Driving home and look at what comes on the radio!!! #goodness @DougWorth55 @stephanjenkins @3eb http://t.co/Q0WR3GOdho,15,19
360157192235659266,2013-07-24 21:59:00,With the man! adamsandler #thefamilymoon @ somewhere in atlanta georgia http://t.co/K4MJFzS4b7,23,19
360122525834936321,2013-07-24 19:41:15,RT @happymadison: Hey @ABdeVilliers17 @GraemeSmith49 your boy @DaleSteyn62 is with Sandler on set of #TheFamilymoon @OfficialCSA @IPL http:…,76,0
360102541150789633,2013-07-24 18:21:50,@SethHulley @jordysmith88 Seth r u out there? I'm flying into LA sat morning and driving down to watch!,1,2
360058469124022273,2013-07-24 15:26:43,Getting my act on... With adamsandler on the set of #Blended http://t.co/GeF30tNRUO,34,20
360019790657634306,2013-07-24 12:53:01,"RT @DougWorth55: @DaleSteyn62 @AdamSandler @happymadison just tap it in , give it a tap tap tapparoo... #happygilmore",3,0
360006918770671617,2013-07-24 12:01:52,"Just arrived on the set, running thru lines with @AdamSandler 
Gana b a funny day! #blended @happymadison http://t.co/RqzdhBDcP2",46,46
359982645175783424,2013-07-24 10:25:25,@wok84 actually I'm in a movie... Haha! Shoot today and 2moro then I'm off to the US open sat and sun in LA!,1,2
359763585053904896,2013-07-23 19:54:57,"Safely in Atlanta... Met the crew, @AdamSandler is a legend, gana b a fun day 2moro! http://t.co/NI9JcBDkAT",10,26
359379281031344129,2013-07-22 18:27:52,"Off to Atlanta USA... Hoolio to Hooliowood! Love u SA, see u soon! http://t.co/VzKV2sZtAb",27,42
359214812963676160,2013-07-22 07:34:19,"@Ashvin42 @s_white93 Ahh, just cause u guys asked so nicely... Haha! Keep well gents!",1,4
358885367962804224,2013-07-21 09:45:14,"@andrecoetzee29 @adriaanbasson Dont b a ass dude, that ain't cool! Get some culture and go watch the show",1,1
358697879726067712,2013-07-20 21:20:13,This was a experience... #rockyhorrorpictureshow http://t.co/RKwXdvr4v3,10,15
358221424495833088,2013-07-19 13:46:57,"Awesome surf out at muizi! Feel alive and good, ocean always a winner! @ Muizenberg Beach http://t.co/tj81SzPjTp",8,17
358156290968678400,2013-07-19 09:28:08,My day just got a whole lot better! http://t.co/8evrwryWRA,31,57
357893593065074688,2013-07-18 16:04:16,RT @BigSports1: .@markb46 spent an afternoon with Storm Rhoda - an inspirational boy who suffered the same eye injury Mark did  http://t.co…,12,0
357830136072531968,2013-07-18 11:52:07,"RT @JeanneKietzmann: ""It always seems impossible until its done""- Happy Birthday Mandela",56,0
357830060260458496,2013-07-18 11:51:49,RT @BrettSoulman: The team at #saswimsuit wishes Nelson Mandela a very happy bday... http://t.co/KWFsxMCyub,12,0
357592292149825537,2013-07-17 20:07:00,Nothing like catching and cooking ur own food! #cavemanstyle http://t.co/Dk2Z2rUUtq,11,21
357432220178735104,2013-07-17 09:30:56,RT @YouMagazine: #YOUSpectacular – voting closes Friday! @DaleSteyn62 has been nominated for Favourite sport star. Vote here: http://t.co/6…,12,0
357432017211756545,2013-07-17 09:30:08,"@VJBold Nice meeting u guys too! Thanx for the support! Hope to see u guys round there again, my local surf cafe!",1,2
357431776882335744,2013-07-17 09:29:11,"@maloney_tony Banter is a exchange of light, teasing joking remarks, often in good nature! Life changing accident is no joke! Don't u think?",1,1
357202232875294720,2013-07-16 18:17:03,Run boy Tiger wants to eat u!!! #tiger #ganadie http://t.co/noSKczaYUL,15,21
356446733816967168,2013-07-14 16:14:58,RT @NatalieGermanos: The last 15 rhinos in Mozambique have now been wiped OUT! There are no more left in Mozambique -this will be SA soon! …,214,0
356017609596076034,2013-07-13 11:49:47,"Happy bday to the #fafzoolander 
Here's ur style icon sending a personal bday wish for u... @faf1307 http://t.co/z3yLLm6T1l",22,30
355749027289112578,2013-07-12 18:02:32,"My friends, Twitter doesn't deserve idiots like this @matty2k3 !!! Please feel free to hav a go at him for abusing a legend of the game!",72,46
355748461183901697,2013-07-12 18:00:17,@matty2k3 What hav u done in ur sorry life to abuse a legend like bouch! Mighty brave behind ur phone! Id keep my mouth shut if I was u!,17,21
355732822843064320,2013-07-12 16:58:08,Mountain runs in #capetown what a sexy city! http://t.co/F64m3PdZDF,20,23
355727814244319233,2013-07-12 16:38:14,"RT @BrettSoulman: Song going through broads head right now??  ""must-stand SALLY, oh baby... Guess u better slow, that must-stand down""",20,0
355725214744723456,2013-07-12 16:27:54,Clear as broad daylight... #Shocker,447,110
355341437015048195,2013-07-11 15:02:55,Nothing like a backstreet boys dance off... @DougWorth55 @RustyTheron http://t.co/XUubAu2qfN,13,26
354940843523710976,2013-07-10 12:31:06,@faf1307 tisk tisk.. Headshake...,4,7
354913192381644801,2013-07-10 10:41:13,@ImIshant injury ok... Here's my new toys I'm playing with... Let the adventure fun begin!!! http://t.co/r2bbPI6fYA,28,50
354661897674555392,2013-07-09 18:02:40,RT @janinedegouveia: Support our incredible project - let's climb for a purpose! http://t.co/tfwLkwVeqJ @DaleSteyn62 @32Gi @AFFT_Hope,3,0
354249026780143619,2013-07-08 14:42:04,RT @AxxessDSL: It's ALIVE! The Gig scares unsuspecting Axxess staff. Hilarious video footage http://t.co/k4NFPrm8Tt,9,0
354232743854485505,2013-07-08 13:37:22,RT @paulharris12: If anyone needs an MC or guest speaker for functions or golf days please DM me and I will give you my details.,9,0
353943144921960449,2013-07-07 18:26:36,“@BrettSoulman: Sunday is Gunday with @DaleSteyn62... For your viewing pleasure!! https://t.co/EsPEp0rUhQ” WHAT A DAY!!!! @RustyTheron,9,15
353909640733540353,2013-07-07 16:13:28,Can the mom plz sit down!,95,43
353697329242583040,2013-07-07 02:09:49,@ImIshant iiiiishant... Haha!!! Miss u buddy! Well done at CT!!! Bowled like a star!!!,39,75
353538371626352641,2013-07-06 15:38:10,@brettsoulmann playing the sorcerer! http://t.co/XUspSQY5sp,7,20
353474620856348672,2013-07-06 11:24:51,So not how I wanted to spend my sat... #shithappens #plumbersrule @RustyTheron http://t.co/X3Emvbm7DP,11,25
353187413671161858,2013-07-05 16:23:35,@RustyTheron working on the Apple TV with the fire flowing in the background! Gana b a good weekend! http://t.co/T3FnR1ismI,3,5
352686944507019264,2013-07-04 07:14:54,@paulharris12 @ballzradio @khaliques_man Always there for u bud!!! Was fun! Thanx,3,7
352531239976177664,2013-07-03 20:56:11,Learnt how to never give up from this amazing man! Here he is teaching me that lesson again! Love u… http://t.co/WCskU3o03M,40,57
352491211770167299,2013-07-03 18:17:08,"Spent the day at hospital with my grandad, visited some kids with cancer, and a old lady who won't make the morning! Most emotional day ever",109,91
352465696741007363,2013-07-03 16:35:45,@CAIngram41 Dude seriously? next year ill buy u the GQ... Happy bday again bud!,1,4
352456721874157571,2013-07-03 16:00:05,"@Rolandschoeman pleasure bud! Hope u had a good one! I'm well, fighting on!",1,2
352456346479767552,2013-07-03 15:58:35,"@davyjacobs82 @rustytheron @brettsoulman Haha!!! Classic, could very easily b this weekend!",1,3
352435851051020289,2013-07-03 14:37:09,RT @BallzRadio: Don't miss @DaleSteyn62 on Cricket Guy In A Suit with @paulharris12 today! Brought to you by @KHALIQUES_MAN http://t.co/vJG…,11,0
352435664815534081,2013-07-03 14:36:25,RT @SABreweries: Great job @markb46 @GraemeSmith49 @jacqueskallis75 @markfish74 &amp; #MarkWilliams - 4 more rhinos on the DNA database http://…,22,0
352426219511365632,2013-07-03 13:58:53,"@Roz_Kelly @leratomalekutu Haha! He would def help, great bowler, even better man!",1,2
352409216776024064,2013-07-03 12:51:19,"@leratomalekutu Aah ok, Must b a new series! I'm currently into Californiacation! Sex drugs and rock n roll... Can't beat that",7,3
352406725061644289,2013-07-03 12:41:25,RT @BrettSoulman: A tip from Bill Gates: Give the laziest people the hardest jobs cos they will find the easiest way to do it...,177,0
352406647324418048,2013-07-03 12:41:06,@leratomalekutu What's the ashes...?,19,3
352387992750538752,2013-07-03 11:26:59,And another bday! Popular day July 3! Hope u having a good one Adidas! @caingram41,16,17
352373332269744129,2013-07-03 10:28:43,@AtikaayNarula haha!!! That's a clever catch phrase! #like,1,2
352372124712841217,2013-07-03 10:23:55,@AtikaayNarula Absolutely!!!,1,2
352371558779600896,2013-07-03 10:21:41,@AtikaayNarula @jontyrhodes8 In better condition now than when he played!,1,3
352332787837177856,2013-07-03 07:47:37,"Another bday man today @BobSkinstad 
Hav a great one bud!!! Good to see u the other night too, catch up soon again I'm sure!",12,11
